,"('F', 'F')","('F', 'A')","('F', 'H')","('F', 'C')","('F', 'J')","('F', 'D')","('F', 'G')","('F', 'I')","('F', 'E')","('F', 'B')","('A', 'F')","('A', 'A')","('A', 'H')","('A', 'C')","('A', 'J')","('A', 'D')","('A', 'G')","('A', 'I')","('A', 'E')","('A', 'B')","('H', 'F')","('H', 'A')","('H', 'H')","('H', 'C')","('H', 'J')","('H', 'D')","('H', 'G')","('H', 'I')","('H', 'E')","('H', 'B')","('C', 'F')","('C', 'A')","('C', 'H')","('C', 'C')","('C', 'J')","('C', 'D')","('C', 'G')","('C', 'I')","('C', 'E')","('C', 'B')","('J', 'F')","('J', 'A')","('J', 'H')","('J', 'C')","('J', 'J')","('J', 'D')","('J', 'G')","('J', 'I')","('J', 'E')","('J', 'B')","('D', 'F')","('D', 'A')","('D', 'H')","('D', 'C')","('D', 'J')","('D', 'D')","('D', 'G')","('D', 'I')","('D', 'E')","('D', 'B')","('G', 'F')","('G', 'A')","('G', 'H')","('G', 'C')","('G', 'J')","('G', 'D')","('G', 'G')","('G', 'I')","('G', 'E')","('G', 'B')","('I', 'F')","('I', 'A')","('I', 'H')","('I', 'C')","('I', 'J')","('I', 'D')","('I', 'G')","('I', 'I')","('I', 'E')","('I', 'B')","('E', 'F')","('E', 'A')","('E', 'H')","('E', 'C')","('E', 'J')","('E', 'D')","('E', 'G')","('E', 'I')","('E', 'E')","('E', 'B')","('B', 'F')","('B', 'A')","('B', 'H')","('B', 'C')","('B', 'J')","('B', 'D')","('B', 'G')","('B', 'I')","('B', 'E')","('B', 'B')"
60,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,0.0,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,0.0,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,0.0,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,0.0,14.852215206607578,0.0,,0.0,,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,,9.492090462838537,
61,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,0.0,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,0.0,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,0.0,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,0.0,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
62,,13.921795677048454,0.0,,0.0,0.0,,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,,,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,0.0,,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,0.0,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,0.0,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,,,0.0,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
63,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,0.0,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,0.0,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,0.0,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,0.0,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
64,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,0.0,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,,0.0,,13.664836667552699,,0.0,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,0.0,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,0.0,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
65,,13.921795677048454,0.0,,0.0,0.0,,7.448109251514262,,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,0.0,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,,,13.664836667552699,,0.0,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,0.0,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,0.0,14.852215206607578,0.0,,0.0,7.7787134167164185,,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
66,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,0.0,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,,,13.664836667552699,,0.0,0.0,,0.0,,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,0.0,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,0.0,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
67,,13.921795677048454,0.0,,0.0,,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,0.0,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,0.0,0.0,,,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,0.0,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,,5.788001980784582,0.0,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
68,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,0.0,,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,,5.788001980784582,0.0,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
69,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,,,0.0,6.022102765198487,,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,0.0,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,0.0,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
70,,13.921795677048454,0.0,,,,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,0.0,0.0,,,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,0.0,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
71,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,12.297317866938178,,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,0.0,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,,0.0,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
72,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,7.109828435863265,0.0,,0.0,,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
73,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,7.109828435863265,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
74,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,7.109828435863265,0.0,,0.0,0.0,,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
75,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,7.109828435863265,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
76,,13.921795677048454,0.0,,0.0,,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,0.0,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,7.109828435863265,0.0,,,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,0.0,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
77,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,7.326608933907396,0.0,,0.0,5.297972194380703,,6.248261628532093,,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,,0.0,,13.664836667552699,,7.109828435863265,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
78,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,7.326608933907396,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,0.0,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,0.0,,13.664836667552699,,7.109828435863265,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
79,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,7.326608933907396,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,,,13.664836667552699,,7.109828435863265,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
80,,13.921795677048454,0.0,,0.0,0.0,0.0,7.448109251514262,0.0,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,,7.326608933907396,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,0.0,5.265359696838637,9.011647870223289,,,13.664836667552699,,7.109828435863265,0.0,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,0.0,,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,0.0,0.0,8.701809671168826,5.96716376833464,0.0,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
81,,13.921795677048454,0.0,,8.794554417576478,0.0,5.714025095785483,7.448109251514262,7.779736031100921,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,9.011647870223289,,,13.664836667552699,,7.109828435863265,,,0.0,,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,7.779736031100921,0.0,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
82,,13.921795677048454,0.0,,8.794554417576478,0.0,5.714025095785483,7.448109251514262,7.779736031100921,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,7.326608933907396,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,,5.96716376833464,0.0,8.794554417576478,5.265359696838637,9.011647870223289,,,13.664836667552699,,7.109828435863265,14.366545877124942,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,7.326608933907396,13.218025940068083,,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,7.779736031100921,0.0,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
83,,13.921795677048454,0.0,,8.794554417576478,0.0,5.714025095785483,7.448109251514262,7.779736031100921,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,7.326608933907396,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,8.794554417576478,5.265359696838637,9.011647870223289,,,,,7.109828435863265,14.366545877124942,,0.0,0.0,7.278982756515468,6.022102765198487,,,0.0,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,,0.0,,0.0,13.341104266407502,,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,7.779736031100921,0.0,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
84,,13.921795677048454,0.0,,8.794554417576478,0.0,5.714025095785483,7.448109251514262,7.779736031100921,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,0.0,10.904925124490397,7.326608933907396,0.0,,0.0,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,0.0,8.794554417576478,5.265359696838637,9.011647870223289,,,13.664836667552699,,7.109828435863265,14.366545877124942,,0.0,0.0,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,,5.69555148823741,,0.0,13.341104266407502,,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,0.0,,0.0,7.7787134167164185,7.779736031100921,0.0,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,0.0,,9.492090462838537,,,11.981393949882268,0.0,,10.449414806032166,,7.7787134167164185,9.492090462838537,
